player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action,landing_dx,time_to_land,ball_speed_abs
1P,59,48,150,-10,7,100,70,1,1,55,95.0,-10,7,100,-10.0,7.0,105.0,MOVE_LEFT,-5.0,0.5666666666666667,12.206555615733702
2P,59,48,150,-10,7,70,100,1,0,55,95.0,-10,7,70,-10.0,7.0,75.0,MOVE_LEFT,25.0,0.5666666666666667,12.206555615733702
1P,60,38,157,-10,7,95,65,1,1,50,95.0,-10,7,95,-10.0,7.0,100.0,MOVE_LEFT,0.0,0.55,12.206555615733702
2P,60,38,157,-10,7,65,95,1,0,50,95.0,-10,7,65,-10.0,7.0,70.0,MOVE_LEFT,30.0,0.55,12.206555615733702
1P,61,28,164,-10,7,90,60,1,1,45,95.0,-10,7,90,-10.0,7.0,95.0,MOVE_LEFT,5.0,0.5333333333333333,12.206555615733702
2P,61,28,164,-10,7,60,90,1,0,45,95.0,-10,7,60,-10.0,7.0,65.0,MOVE_LEFT,35.0,0.5333333333333333,12.206555615733702
1P,62,18,171,-10,7,85,55,1,1,40,55.0,-10,7,85,-10.0,7.0,90.0,MOVE_RIGHT,-30.0,0.5833333333333334,12.206555615733702
2P,62,18,171,-10,7,55,85,1,0,40,55.0,-10,7,55,-10.0,7.0,60.0,MOVE_LEFT,0.0,0.5833333333333334,12.206555615733702
1P,63,8,178,-10,7,90,50,1,1,35,55.0,-10,7,90,-10.0,7.0,85.0,MOVE_LEFT,-35.0,0.5666666666666667,12.206555615733702
2P,63,8,178,-10,7,50,90,1,0,35,55.0,-10,7,50,-10.0,7.0,55.0,MOVE_LEFT,5.0,0.5666666666666667,12.206555615733702
1P,64,0,185,10,7,85,45,1,1,30,55.0,10,7,85,-10.0,7.0,90.0,MOVE_LEFT,-30.0,0.55,12.206555615733702
2P,64,0,185,10,7,45,85,1,0,30,55.0,10,7,45,-10.0,7.0,50.0,MOVE_RIGHT,10.0,0.55,12.206555615733702
1P,65,10,192,10,7,80,50,1,1,25,55.0,10,7,80,10.0,7.0,85.0,MOVE_LEFT,-25.0,0.5333333333333333,12.206555615733702
2P,65,10,192,10,7,50,80,1,0,25,55.0,10,7,50,10.0,7.0,45.0,MOVE_RIGHT,5.0,0.5333333333333333,12.206555615733702
1P,66,20,199,10,7,75,55,1,1,20,55.0,10,7,75,10.0,7.0,80.0,MOVE_LEFT,-20.0,0.5166666666666667,12.206555615733702
2P,66,20,199,10,7,55,75,1,0,20,55.0,10,7,55,10.0,7.0,50.0,MOVE_RIGHT,0.0,0.5166666666666667,12.206555615733702
1P,67,30,206,10,7,70,60,1,1,15,55.0,10,7,70,10.0,7.0,75.0,MOVE_LEFT,-15.0,0.5,12.206555615733702
2P,67,30,206,10,7,60,70,1,0,15,55.0,10,7,60,10.0,7.0,55.0,MOVE_RIGHT,-5.0,0.5,12.206555615733702
1P,68,40,213,10,7,65,65,1,1,10,55.0,10,7,65,10.0,7.0,70.0,MOVE_LEFT,-10.0,0.48333333333333334,12.206555615733702
2P,68,40,213,10,7,65,65,1,0,10,55.0,10,7,65,10.0,7.0,60.0,MOVE_RIGHT,-10.0,0.48333333333333334,12.206555615733702
1P,69,50,220,10,7,60,70,1,1,5,55.0,10,7,60,10.0,7.0,65.0,MOVE_LEFT,-5.0,0.4666666666666667,12.206555615733702
2P,69,50,220,10,7,70,60,1,0,5,55.0,10,7,70,10.0,7.0,65.0,MOVE_RIGHT,-15.0,0.4666666666666667,12.206555615733702
1P,70,60,227,10,7,55,75,1,1,0,55.0,10,7,55,10.0,7.0,60.0,NONE,0.0,0.45,12.206555615733702
2P,70,60,227,10,7,75,55,1,0,0,55.0,10,7,75,10.0,7.0,70.0,MOVE_RIGHT,-20.0,0.45,12.206555615733702
1P,71,70,234,10,7,55,80,1,1,5,55.0,10,7,55,10.0,7.0,55.0,MOVE_RIGHT,0.0,0.43333333333333335,12.206555615733702
2P,71,70,234,10,7,80,55,1,0,5,55.0,10,7,80,10.0,7.0,75.0,MOVE_RIGHT,-25.0,0.43333333333333335,12.206555615733702
1P,72,80,241,10,7,60,85,1,1,10,55.0,10,7,60,10.0,7.0,55.0,MOVE_RIGHT,-5.0,0.4166666666666667,12.206555615733702
2P,72,80,241,10,7,85,60,1,0,10,55.0,10,7,85,10.0,7.0,80.0,MOVE_RIGHT,-30.0,0.4166666666666667,12.206555615733702
1P,73,90,248,10,7,65,90,1,1,15,55.0,10,7,65,10.0,7.0,60.0,MOVE_RIGHT,-10.0,0.4,12.206555615733702
2P,73,90,248,10,7,90,65,1,0,15,55.0,10,7,90,10.0,7.0,85.0,MOVE_RIGHT,-35.0,0.4,12.206555615733702
1P,74,100,255,10,7,70,95,1,1,20,55.0,10,7,70,10.0,7.0,65.0,MOVE_RIGHT,-15.0,0.38333333333333336,12.206555615733702
2P,74,100,255,10,7,95,70,1,0,20,55.0,10,7,95,10.0,7.0,90.0,MOVE_RIGHT,-40.0,0.38333333333333336,12.206555615733702
1P,75,110,262,10,7,75,100,1,1,25,55.0,10,7,75,10.0,7.0,70.0,MOVE_RIGHT,-20.0,0.36666666666666664,12.206555615733702
2P,75,110,262,10,7,100,75,1,0,25,55.0,10,7,100,10.0,7.0,95.0,MOVE_RIGHT,-45.0,0.36666666666666664,12.206555615733702
1P,76,120,269,10,7,80,105,1,1,30,55.0,10,7,80,10.0,7.0,75.0,MOVE_RIGHT,-25.0,0.35,12.206555615733702
2P,76,120,269,10,7,105,80,1,0,30,55.0,10,7,105,10.0,7.0,100.0,NONE,-50.0,0.35,12.206555615733702
1P,77,130,276,10,7,85,105,1,1,35,55.0,10,7,85,10.0,7.0,80.0,MOVE_RIGHT,-30.0,0.3333333333333333,12.206555615733702
2P,77,130,276,10,7,105,85,1,0,35,55.0,10,7,105,10.0,7.0,105.0,MOVE_RIGHT,-50.0,0.3333333333333333,12.206555615733702
1P,78,140,283,10,7,90,110,1,1,40,55.0,10,7,90,10.0,7.0,85.0,MOVE_RIGHT,-35.0,0.31666666666666665,12.206555615733702
2P,78,140,283,10,7,110,90,1,0,40,55.0,10,7,110,10.0,7.0,105.0,MOVE_RIGHT,-55.0,0.31666666666666665,12.206555615733702
1P,79,150,290,10,7,95,115,1,1,45,55.0,10,7,95,10.0,7.0,90.0,MOVE_RIGHT,-40.0,0.3,12.206555615733702
2P,79,150,290,10,7,115,95,1,0,45,55.0,10,7,115,10.0,7.0,110.0,MOVE_RIGHT,-60.0,0.3,12.206555615733702
1P,80,160,297,10,7,100,120,1,1,50,55.0,10,7,100,10.0,7.0,95.0,MOVE_RIGHT,-45.0,0.2833333333333333,12.206555615733702
2P,80,160,297,10,7,120,100,1,0,50,55.0,10,7,120,10.0,7.0,115.0,MOVE_RIGHT,-65.0,0.2833333333333333,12.206555615733702
1P,81,170,304,10,7,105,125,1,1,55,55.0,10,7,105,10.0,7.0,100.0,MOVE_RIGHT,-50.0,0.26666666666666666,12.206555615733702
2P,81,170,304,10,7,125,105,1,0,55,55.0,10,7,125,10.0,7.0,120.0,MOVE_RIGHT,-70.0,0.26666666666666666,12.206555615733702
1P,82,180,311,10,7,110,130,1,1,60,55.0,10,7,110,10.0,7.0,105.0,MOVE_RIGHT,-55.0,0.25,12.206555615733702
2P,82,180,311,10,7,130,110,1,0,60,55.0,10,7,130,10.0,7.0,125.0,MOVE_RIGHT,-75.0,0.25,12.206555615733702
1P,83,190,318,-10,7,115,135,1,1,65,55.0,-10,7,115,10.0,7.0,110.0,MOVE_RIGHT,-60.0,0.23333333333333334,12.206555615733702
2P,83,190,318,-10,7,135,115,1,0,65,55.0,-10,7,135,10.0,7.0,130.0,MOVE_LEFT,-80.0,0.23333333333333334,12.206555615733702
1P,84,180,325,-10,7,120,130,1,1,70,55.0,-10,7,120,-10.0,7.0,115.0,MOVE_RIGHT,-65.0,0.21666666666666667,12.206555615733702
2P,84,180,325,-10,7,130,120,1,0,70,55.0,-10,7,130,-10.0,7.0,135.0,MOVE_LEFT,-75.0,0.21666666666666667,12.206555615733702
1P,85,170,332,-10,7,125,125,1,1,75,55.0,-10,7,125,-10.0,7.0,120.0,MOVE_RIGHT,-70.0,0.2,12.206555615733702
2P,85,170,332,-10,7,125,125,1,0,75,55.0,-10,7,125,-10.0,7.0,130.0,MOVE_LEFT,-70.0,0.2,12.206555615733702
1P,86,160,339,-10,7,130,120,1,1,80,55.0,-10,7,130,-10.0,7.0,125.0,MOVE_RIGHT,-75.0,0.18333333333333332,12.206555615733702
2P,86,160,339,-10,7,120,130,1,0,80,55.0,-10,7,120,-10.0,7.0,125.0,MOVE_LEFT,-65.0,0.18333333333333332,12.206555615733702
1P,87,150,346,-10,7,135,115,1,1,85,55.0,-10,7,135,-10.0,7.0,130.0,MOVE_RIGHT,-80.0,0.16666666666666666,12.206555615733702
2P,87,150,346,-10,7,115,135,1,0,85,55.0,-10,7,115,-10.0,7.0,120.0,MOVE_LEFT,-60.0,0.16666666666666666,12.206555615733702
1P,88,140,353,-10,7,140,110,1,1,90,55.0,-10,7,140,-10.0,7.0,135.0,NONE,-85.0,0.15,12.206555615733702
2P,88,140,353,-10,7,110,140,1,0,90,55.0,-10,7,110,-10.0,7.0,115.0,MOVE_LEFT,-55.0,0.15,12.206555615733702
1P,89,130,360,-10,7,140,105,1,1,95,55.0,-10,7,140,-10.0,7.0,140.0,MOVE_LEFT,-85.0,0.13333333333333333,12.206555615733702
2P,89,130,360,-10,7,105,140,1,0,95,55.0,-10,7,105,-10.0,7.0,110.0,MOVE_LEFT,-50.0,0.13333333333333333,12.206555615733702
1P,90,120,367,-10,7,135,100,1,1,100,55.0,-10,7,135,-10.0,7.0,140.0,MOVE_LEFT,-80.0,0.11666666666666667,12.206555615733702
2P,90,120,367,-10,7,100,135,1,0,100,55.0,-10,7,100,-10.0,7.0,105.0,MOVE_LEFT,-45.0,0.11666666666666667,12.206555615733702
1P,91,110,374,-10,7,130,95,1,1,105,55.0,-10,7,130,-10.0,7.0,135.0,MOVE_LEFT,-75.0,0.1,12.206555615733702
2P,91,110,374,-10,7,95,130,1,0,105,55.0,-10,7,95,-10.0,7.0,100.0,MOVE_LEFT,-40.0,0.1,12.206555615733702
1P,92,100,381,-10,7,125,90,1,1,110,55.0,-10,7,125,-10.0,7.0,130.0,MOVE_LEFT,-70.0,0.08333333333333333,12.206555615733702
2P,92,100,381,-10,7,90,125,1,0,110,55.0,-10,7,90,-10.0,7.0,95.0,MOVE_LEFT,-35.0,0.08333333333333333,12.206555615733702
1P,93,90,388,-10,7,120,85,1,1,115,55.0,-10,7,120,-10.0,7.0,125.0,MOVE_LEFT,-65.0,0.06666666666666667,12.206555615733702
2P,93,90,388,-10,7,85,120,1,0,115,55.0,-10,7,85,-10.0,7.0,90.0,MOVE_LEFT,-30.0,0.06666666666666667,12.206555615733702
1P,94,80,395,-10,7,115,80,1,1,120,55.0,-10,7,115,-10.0,7.0,120.0,MOVE_LEFT,-60.0,0.05,12.206555615733702
2P,94,80,395,-10,7,80,115,1,0,120,55.0,-10,7,80,-10.0,7.0,85.0,MOVE_LEFT,-25.0,0.05,12.206555615733702
1P,95,70,402,-10,7,110,75,1,1,125,55.0,-10,7,110,-10.0,7.0,115.0,MOVE_LEFT,-55.0,0.03333333333333333,12.206555615733702
2P,95,70,402,-10,7,75,110,1,0,125,55.0,-10,7,75,-10.0,7.0,80.0,MOVE_LEFT,-20.0,0.03333333333333333,12.206555615733702
1P,96,60,409,-10,7,105,70,1,1,130,55.0,-10,7,105,-10.0,7.0,110.0,MOVE_LEFT,-50.0,0.016666666666666666,12.206555615733702
2P,96,60,409,-10,7,70,105,1,0,130,55.0,-10,7,70,-10.0,7.0,75.0,MOVE_LEFT,-15.0,0.016666666666666666,12.206555615733702
1P,97,50,416,-10,7,100,65,1,1,135,115.0,-10,7,100,-10.0,7.0,105.0,MOVE_LEFT,15.0,1.1666666666666667,12.206555615733702
2P,97,50,416,-10,7,65,100,1,0,135,115.0,-10,7,65,-10.0,7.0,70.0,MOVE_LEFT,50.0,1.1666666666666667,12.206555615733702
1P,98,40,423,-10,7,95,60,1,1,140,115.0,-10,7,95,-10.0,7.0,100.0,MOVE_LEFT,20.0,1.15,12.206555615733702
2P,98,40,423,-10,7,60,95,1,0,140,115.0,-10,7,60,-10.0,7.0,65.0,MOVE_LEFT,55.0,1.15,12.206555615733702
1P,99,30,430,-10,7,90,55,1,1,145,115.0,-10,7,90,-10.0,7.0,95.0,MOVE_LEFT,25.0,1.1333333333333333,12.206555615733702
2P,99,30,430,-10,7,55,90,1,0,145,115.0,-10,7,55,-10.0,7.0,60.0,MOVE_LEFT,60.0,1.1333333333333333,12.206555615733702
1P,0,95,80,0,0,80,80,0,0,-280,100.0,0,0,80,-10.0,7.0,90.0,MOVE_RIGHT,20.0,3.3333333333333335,0.0
2P,0,95,80,0,0,80,80,0,1,-280,100.0,0,0,80,-10.0,7.0,55.0,SERVE_TO_LEFT,20.0,3.3333333333333335,0.0
1P,1,95,80,-7,7,85,80,1,0,0,153.0,-7,7,85,0.0,0.0,80.0,MOVE_RIGHT,68.0,0.8,9.899494936611665
2P,1,95,80,-7,7,80,85,1,1,0,153.0,-7,7,80,0.0,0.0,80.0,MOVE_LEFT,73.0,0.8,9.899494936611665
1P,2,88,87,-7,7,90,75,1,0,0,153.0,-7,7,90,-7.0,7.0,85.0,NONE,63.0,0.7833333333333333,9.899494936611665
2P,2,88,87,-7,7,75,90,1,1,0,153.0,-7,7,75,-7.0,7.0,80.0,MOVE_LEFT,78.0,0.7833333333333333,9.899494936611665
1P,3,81,94,-7,7,90,70,1,0,5,153.0,-7,7,90,-7.0,7.0,90.0,MOVE_LEFT,63.0,0.7666666666666667,9.899494936611665
2P,3,81,94,-7,7,70,90,1,1,5,153.0,-7,7,70,-7.0,7.0,75.0,MOVE_LEFT,83.0,0.7666666666666667,9.899494936611665
1P,4,74,101,-7,7,85,65,1,0,10,153.0,-7,7,85,-7.0,7.0,90.0,MOVE_LEFT,68.0,0.75,9.899494936611665
2P,4,74,101,-7,7,65,85,1,1,10,153.0,-7,7,65,-7.0,7.0,70.0,MOVE_LEFT,88.0,0.75,9.899494936611665
1P,5,67,108,-7,7,80,60,1,0,15,153.0,-7,7,80,-7.0,7.0,85.0,MOVE_LEFT,73.0,0.7333333333333333,9.899494936611665
2P,5,67,108,-7,7,60,80,1,1,15,153.0,-7,7,60,-7.0,7.0,65.0,MOVE_RIGHT,93.0,0.7333333333333333,9.899494936611665
1P,6,60,115,-7,7,75,65,1,0,20,153.0,-7,7,75,-7.0,7.0,80.0,MOVE_LEFT,78.0,0.7166666666666667,9.899494936611665
2P,6,60,115,-7,7,65,75,1,1,20,153.0,-7,7,65,-7.0,7.0,60.0,MOVE_LEFT,88.0,0.7166666666666667,9.899494936611665
1P,7,53,122,-7,7,70,60,1,0,25,153.0,-7,7,70,-7.0,7.0,75.0,MOVE_LEFT,83.0,0.7,9.899494936611665
2P,7,53,122,-7,7,60,70,1,1,25,153.0,-7,7,60,-7.0,7.0,65.0,MOVE_LEFT,93.0,0.7,9.899494936611665
1P,8,46,129,-7,7,65,55,1,0,30,181.0,-7,7,65,-7.0,7.0,70.0,MOVE_LEFT,116.0,0.6166666666666667,9.899494936611665
2P,8,46,129,-7,7,55,65,1,1,30,181.0,-7,7,55,-7.0,7.0,60.0,MOVE_LEFT,126.0,0.6166666666666667,9.899494936611665
1P,9,39,136,-7,7,60,50,1,0,35,181.0,-7,7,60,-7.0,7.0,65.0,MOVE_LEFT,121.0,0.6,9.899494936611665
2P,9,39,136,-7,7,50,60,1,1,35,181.0,-7,7,50,-7.0,7.0,55.0,MOVE_LEFT,131.0,0.6,9.899494936611665
1P,10,32,143,-7,7,55,45,1,0,40,181.0,-7,7,55,-7.0,7.0,60.0,MOVE_LEFT,126.0,0.5833333333333334,9.899494936611665
2P,10,32,143,-7,7,45,55,1,1,40,181.0,-7,7,45,-7.0,7.0,50.0,MOVE_LEFT,136.0,0.5833333333333334,9.899494936611665
1P,11,25,150,-7,7,50,40,1,0,45,181.0,-7,7,50,-7.0,7.0,55.0,MOVE_LEFT,131.0,0.5666666666666667,9.899494936611665
2P,11,25,150,-7,7,40,50,1,1,45,181.0,-7,7,40,-7.0,7.0,45.0,MOVE_LEFT,141.0,0.5666666666666667,9.899494936611665
1P,12,18,157,-7,7,45,35,1,0,50,181.0,-7,7,45,-7.0,7.0,50.0,MOVE_LEFT,136.0,0.55,9.899494936611665
2P,12,18,157,-7,7,35,45,1,1,50,181.0,-7,7,35,-7.0,7.0,40.0,MOVE_LEFT,146.0,0.55,9.899494936611665
1P,13,11,164,-7,7,40,30,1,0,55,181.0,-7,7,40,-7.0,7.0,45.0,MOVE_LEFT,141.0,0.5333333333333333,9.899494936611665
2P,13,11,164,-7,7,30,40,1,1,55,181.0,-7,7,30,-7.0,7.0,35.0,MOVE_LEFT,151.0,0.5333333333333333,9.899494936611665
1P,14,4,171,-7,7,35,25,1,0,60,181.0,-7,7,35,-7.0,7.0,40.0,MOVE_LEFT,146.0,0.5166666666666667,9.899494936611665
2P,14,4,171,-7,7,25,35,1,1,60,181.0,-7,7,25,-7.0,7.0,30.0,MOVE_LEFT,156.0,0.5166666666666667,9.899494936611665
1P,15,0,178,7,7,30,20,1,0,65,131.0,7,7,30,-7.0,7.0,35.0,MOVE_LEFT,101.0,0.5666666666666667,9.899494936611665
2P,15,0,178,7,7,20,30,1,1,65,131.0,7,7,20,-7.0,7.0,25.0,MOVE_RIGHT,111.0,0.5666666666666667,9.899494936611665
1P,16,7,185,7,7,25,25,1,0,70,117.0,7,7,25,7.0,7.0,30.0,MOVE_LEFT,92.0,0.55,9.899494936611665
2P,16,7,185,7,7,25,25,1,1,70,117.0,7,7,25,7.0,7.0,20.0,MOVE_RIGHT,92.0,0.55,9.899494936611665
1P,17,14,192,7,7,20,30,1,0,75,103.0,7,7,20,7.0,7.0,25.0,MOVE_LEFT,83.0,0.5333333333333333,9.899494936611665
2P,17,14,192,7,7,30,20,1,1,75,103.0,7,7,30,7.0,7.0,25.0,MOVE_RIGHT,73.0,0.5333333333333333,9.899494936611665
1P,18,21,199,7,7,15,35,1,0,80,153.0,7,7,15,7.0,7.0,20.0,MOVE_RIGHT,138.0,0.5166666666666667,9.899494936611665
2P,18,21,199,7,7,35,15,1,1,80,153.0,7,7,35,7.0,7.0,30.0,MOVE_RIGHT,118.0,0.5166666666666667,9.899494936611665
1P,19,28,206,7,7,20,40,1,0,85,89.0,7,7,20,7.0,7.0,15.0,NONE,69.0,0.5,9.899494936611665
2P,19,28,206,7,7,40,20,1,1,85,89.0,7,7,40,7.0,7.0,35.0,MOVE_RIGHT,49.0,0.5,9.899494936611665
1P,20,35,213,7,7,20,45,1,0,90,153.0,7,7,20,7.0,7.0,20.0,MOVE_RIGHT,133.0,0.48333333333333334,9.899494936611665
2P,20,35,213,7,7,45,20,1,1,90,153.0,7,7,45,7.0,7.0,40.0,MOVE_RIGHT,108.0,0.48333333333333334,9.899494936611665
1P,21,42,220,7,7,25,50,1,0,95,153.0,7,7,25,7.0,7.0,20.0,MOVE_RIGHT,128.0,0.4666666666666667,9.899494936611665
2P,21,42,220,7,7,50,25,1,1,95,153.0,7,7,50,7.0,7.0,45.0,MOVE_RIGHT,103.0,0.4666666666666667,9.899494936611665
1P,22,49,227,7,7,30,55,1,0,100,153.0,7,7,30,7.0,7.0,25.0,MOVE_RIGHT,123.0,0.45,9.899494936611665
2P,22,49,227,7,7,55,30,1,1,100,153.0,7,7,55,7.0,7.0,50.0,MOVE_RIGHT,98.0,0.45,9.899494936611665
1P,23,56,234,7,7,35,60,1,0,105,153.0,7,7,35,7.0,7.0,30.0,MOVE_RIGHT,118.0,0.43333333333333335,9.899494936611665
2P,23,56,234,7,7,60,35,1,1,105,153.0,7,7,60,7.0,7.0,55.0,MOVE_RIGHT,93.0,0.43333333333333335,9.899494936611665
1P,24,63,241,7,7,40,65,1,0,110,153.0,7,7,40,7.0,7.0,35.0,MOVE_RIGHT,113.0,0.4166666666666667,9.899494936611665
2P,24,63,241,7,7,65,40,1,1,110,153.0,7,7,65,7.0,7.0,60.0,MOVE_RIGHT,88.0,0.4166666666666667,9.899494936611665
1P,25,70,248,7,7,45,70,1,0,115,153.0,7,7,45,7.0,7.0,40.0,MOVE_RIGHT,108.0,0.4,9.899494936611665
2P,25,70,248,7,7,70,45,1,1,115,153.0,7,7,70,7.0,7.0,65.0,MOVE_RIGHT,83.0,0.4,9.899494936611665
1P,26,77,255,7,7,50,75,1,0,120,153.0,7,7,50,7.0,7.0,45.0,MOVE_RIGHT,103.0,0.38333333333333336,9.899494936611665
2P,26,77,255,7,7,75,50,1,1,120,153.0,7,7,75,7.0,7.0,70.0,MOVE_RIGHT,78.0,0.38333333333333336,9.899494936611665
1P,27,84,262,7,7,55,80,1,0,125,153.0,7,7,55,7.0,7.0,50.0,MOVE_RIGHT,98.0,0.36666666666666664,9.899494936611665
2P,27,84,262,7,7,80,55,1,1,125,153.0,7,7,80,7.0,7.0,75.0,MOVE_RIGHT,73.0,0.36666666666666664,9.899494936611665
1P,28,91,269,7,7,60,85,1,0,130,153.0,7,7,60,7.0,7.0,55.0,MOVE_RIGHT,93.0,0.35,9.899494936611665
2P,28,91,269,7,7,85,60,1,1,130,153.0,7,7,85,7.0,7.0,80.0,MOVE_LEFT,68.0,0.35,9.899494936611665
1P,29,98,276,7,7,65,80,1,0,135,153.0,7,7,65,7.0,7.0,60.0,MOVE_RIGHT,88.0,0.3333333333333333,9.899494936611665
2P,29,98,276,7,7,80,65,1,1,135,153.0,7,7,80,7.0,7.0,85.0,MOVE_LEFT,73.0,0.3333333333333333,9.899494936611665
1P,30,105,283,7,7,70,75,1,0,140,153.0,7,7,70,7.0,7.0,65.0,MOVE_RIGHT,83.0,0.31666666666666665,9.899494936611665
2P,30,105,283,7,7,75,70,1,1,140,153.0,7,7,75,7.0,7.0,80.0,MOVE_RIGHT,78.0,0.31666666666666665,9.899494936611665
1P,31,112,290,7,7,75,80,1,0,145,153.0,7,7,75,7.0,7.0,70.0,MOVE_RIGHT,78.0,0.3,9.899494936611665
2P,31,112,290,7,7,80,75,1,1,145,153.0,7,7,80,7.0,7.0,75.0,MOVE_RIGHT,73.0,0.3,9.899494936611665
1P,32,119,297,7,7,80,85,1,0,150,153.0,7,7,80,7.0,7.0,75.0,MOVE_RIGHT,73.0,0.2833333333333333,9.899494936611665
2P,32,119,297,7,7,85,80,1,1,150,153.0,7,7,85,7.0,7.0,80.0,MOVE_RIGHT,68.0,0.2833333333333333,9.899494936611665
1P,33,126,304,7,7,85,90,1,0,155,153.0,7,7,85,7.0,7.0,80.0,MOVE_RIGHT,68.0,0.26666666666666666,9.899494936611665
2P,33,126,304,7,7,90,85,1,1,155,153.0,7,7,90,7.0,7.0,85.0,MOVE_RIGHT,63.0,0.26666666666666666,9.899494936611665
1P,34,133,311,7,7,90,95,1,0,160,153.0,7,7,90,7.0,7.0,85.0,MOVE_RIGHT,63.0,0.25,9.899494936611665
2P,34,133,311,7,7,95,90,1,1,160,153.0,7,7,95,7.0,7.0,90.0,MOVE_RIGHT,58.0,0.25,9.899494936611665
1P,35,140,318,7,7,95,100,1,0,165,153.0,7,7,95,7.0,7.0,90.0,MOVE_RIGHT,58.0,0.23333333333333334,9.899494936611665
2P,35,140,318,7,7,100,95,1,1,165,153.0,7,7,100,7.0,7.0,95.0,MOVE_RIGHT,53.0,0.23333333333333334,9.899494936611665
1P,36,147,325,7,7,100,105,1,0,170,153.0,7,7,100,7.0,7.0,95.0,MOVE_RIGHT,53.0,0.21666666666666667,9.899494936611665
2P,36,147,325,7,7,105,100,1,1,170,153.0,7,7,105,7.0,7.0,100.0,MOVE_RIGHT,48.0,0.21666666666666667,9.899494936611665
1P,37,154,332,7,7,105,110,1,0,165,153.0,7,7,105,7.0,7.0,100.0,MOVE_RIGHT,48.0,0.2,9.899494936611665
2P,37,154,332,7,7,110,105,1,1,165,153.0,7,7,110,7.0,7.0,105.0,MOVE_LEFT,43.0,0.2,9.899494936611665
1P,38,161,339,7,7,110,105,1,0,160,155.0,7,7,110,7.0,7.0,105.0,MOVE_RIGHT,45.0,0.18333333333333332,9.899494936611665
2P,38,161,339,7,7,105,110,1,1,160,155.0,7,7,105,7.0,7.0,110.0,MOVE_RIGHT,50.0,0.18333333333333332,9.899494936611665
1P,39,168,346,7,7,115,110,1,0,155,160.0,7,7,115,7.0,7.0,110.0,MOVE_RIGHT,38.0,0.16666666666666666,9.899494936611665
2P,39,168,346,7,7,110,115,1,1,155,160.0,7,7,110,7.0,7.0,105.0,MOVE_RIGHT,43.0,0.16666666666666666,9.899494936611665
1P,40,175,353,7,7,120,115,1,0,150,153.0,7,7,120,7.0,7.0,115.0,MOVE_RIGHT,33.0,0.15,9.899494936611665
2P,40,175,353,7,7,115,120,1,1,150,153.0,7,7,115,7.0,7.0,110.0,MOVE_RIGHT,38.0,0.15,9.899494936611665
1P,41,182,360,7,7,125,120,1,0,145,153.0,7,7,125,7.0,7.0,120.0,MOVE_RIGHT,28.0,0.13333333333333333,9.899494936611665
2P,41,182,360,7,7,120,125,1,1,145,153.0,7,7,120,7.0,7.0,115.0,MOVE_RIGHT,33.0,0.13333333333333333,9.899494936611665
1P,42,189,367,7,7,130,125,1,0,140,153.0,7,7,130,7.0,7.0,125.0,MOVE_RIGHT,23.0,0.11666666666666667,9.899494936611665
2P,42,189,367,7,7,125,130,1,1,140,153.0,7,7,125,7.0,7.0,120.0,MOVE_RIGHT,28.0,0.11666666666666667,9.899494936611665
1P,43,190,374,-7,7,135,130,1,0,135,153.0,-7,7,135,7.0,7.0,130.0,MOVE_RIGHT,18.0,0.1,9.899494936611665
2P,43,190,374,-7,7,130,135,1,1,135,153.0,-7,7,130,7.0,7.0,125.0,MOVE_RIGHT,23.0,0.1,9.899494936611665
1P,44,183,381,-7,7,140,135,1,0,130,153.0,-7,7,140,-7.0,7.0,135.0,MOVE_RIGHT,13.0,0.08333333333333333,9.899494936611665
2P,44,183,381,-7,7,135,140,1,1,130,153.0,-7,7,135,-7.0,7.0,130.0,MOVE_LEFT,18.0,0.08333333333333333,9.899494936611665
1P,45,176,388,-7,7,145,130,1,0,125,153.0,-7,7,145,-7.0,7.0,140.0,MOVE_RIGHT,8.0,0.06666666666666667,9.899494936611665
2P,45,176,388,-7,7,130,145,1,1,125,153.0,-7,7,130,-7.0,7.0,135.0,MOVE_RIGHT,23.0,0.06666666666666667,9.899494936611665
1P,46,169,395,-7,7,150,135,1,0,120,153.0,-7,7,150,-7.0,7.0,145.0,MOVE_RIGHT,3.0,0.05,9.899494936611665
2P,46,169,395,-7,7,135,150,1,1,120,153.0,-7,7,135,-7.0,7.0,130.0,MOVE_LEFT,18.0,0.05,9.899494936611665
1P,47,162,402,-7,7,155,130,1,0,115,153.0,-7,7,155,-7.0,7.0,150.0,MOVE_RIGHT,-2.0,0.03333333333333333,9.899494936611665
2P,47,162,402,-7,7,130,155,1,1,115,153.0,-7,7,130,-7.0,7.0,135.0,MOVE_LEFT,23.0,0.03333333333333333,9.899494936611665
1P,48,155,409,-7,7,160,125,1,0,110,153.0,-7,7,160,-7.0,7.0,155.0,NONE,-7.0,0.016666666666666666,9.899494936611665
2P,48,155,409,-7,7,125,160,1,1,110,153.0,-7,7,125,-7.0,7.0,130.0,MOVE_LEFT,28.0,0.016666666666666666,9.899494936611665
1P,49,148,410,-7,-7,160,120,1,0,105,187.0,-7,-7,160,-7.0,7.0,160.0,MOVE_LEFT,27.0,0.8,9.899494936611665
